Molecule,Prior_Up_Down,Type,Organ,Species,PMID,ID
Eif4a1,Down,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Gapdh,Down,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Aldh2,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Atp5h,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Cfl1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Hspa9,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Pgam1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Stip1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Atp6v1b2,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Sod2,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Glul,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Uqcrc1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Uba1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Vdac2,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Glud1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Hibadh,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Phgdh,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Snca,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Aldoc,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Psmb1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Park7,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Dpysl4,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Pdhb,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Pdxk,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Pgm1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Otub1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Sdha,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Ldha,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Ndufs1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Atp5a1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Prdx5,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Gnao1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Eef1a1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Eno1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Ywhae,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Hnrnpa2b1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Hspd1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Lap3,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Aldh4a1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Cars,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Uox,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Immt,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Ahcy,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Mx1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Gfap,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Ppia,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Dld,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Atp6v0d1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Etfb,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Capzb,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Chp1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Arg1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Ivd,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Bhmt,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
Prdx1,Up,Protein,Brain,Rickett's big-footed bat,https://pubmed.ncbi.nlm.nih.gov/24434588/,Mouse_gene_symbol
2310022B05Rik,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
4930579G24Rik,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Aacs,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Aak1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Abcd3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Abhd14b,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Abhd3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ablim1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ablim2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Abtb2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Acaa1b,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Acaca,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Acad9,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Aco1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Acot3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Acot4,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Acss1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Acta1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Acyp1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Adamts1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Adamts5,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Adamtsl5,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Add3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Adipor2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Afap1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Akap11,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Akr1c19,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Akr1c19,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Aldh1a7,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Aldh2,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Aldoc,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Amd1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Amot,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Amotl2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Aoc2,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Apip,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Apod,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Apoe,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Apold1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Appl2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Aqp1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Arhgap30,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Atp6v1d,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Atp7a,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Atxn2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Azin1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
B4galt3,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
B4galt4,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
B9d1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Banp,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Bcar3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Bhlhe40,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Bhlhe41,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Birc3,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Bmp1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Bpgm,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Bri3,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Bud13,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
C2cd3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cacna1a,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Car3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Car4,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cbfb,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cblb,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cbx4,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ccdc3,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cd200,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cd63,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cdc14a,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cdon,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cdv3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ces1a,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cgnl1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Chka,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Chodl,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Chrnb1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ciapin1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cidec,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cited2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ckb,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cldn15,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Clec3b,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Clip1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Clk1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cnn3,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cnnm2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cnpy2,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cobl,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Col9a3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cpne6,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cpt1a,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Crot,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Crtap,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cryl1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ctnnal1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ctsz,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cuedc1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cul4b,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Cygb,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dab2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dag1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dapk2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ddb1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ddit3,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ddit4,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ddr2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Deaf1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dhtkd1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Disp1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dlk1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dll4,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dmd,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dmxl2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dnaja1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dnajb1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dnajb4,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dock1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dock8,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Dse,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Efr3b,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Egln3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ehhadh,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Eif1b,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Eif2ak1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Eif4g3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Eif5a2,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Eml2,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Endod1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Eno3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Enpp2,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Epb41l1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Epb41l5,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Erf,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Ermp1,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Espn,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Esrrg,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Fabp3,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Fasn,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Fgd1,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Fn3k,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Fndc4,Up,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
Fos,Down,mRNA,BAT,Thirteen-lined ground squirrel,https://pubmed.ncbi.nlm.nih.gov/24386461/,Mouse_gene_symbol
